scenario,finesse,tau0,vacuum_wavelength_nm,refractive_index,medium_wavelength_nm,w0_experimental_min_um,w0_comfortable_min_um,N,m,k_star,lr_star,L_mm,zR_mm,w0_um,w_curved_um,g2,lr_edge_margin,hemispherical_gap_mm,delta,tau_eff,tau_margin,rho,peak_headroom_ratio,platform_height_margin,platform_exists,platform_width_k,platform_width_lr,platform_width_L_mm,pairwise_er_db,conservative_er_db,w0_band,geometry_warning,geometry_warning_reasons,geometry_screen_status,geometry_pass,geometry_fail_reasons,quality_pass,quality_fail_reasons,final_engineering_pass
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,12,5,0.416666666667,0.933012701892,23.325317547,6.250000000,32.988335,127.457138,0.066987298108,0.066987298108,1.674682453,0.100671140940,2.483333333333,-0.516666666667,0.827777777778,-0.208053691275,-0.017337807606,no,0.000000000000,0.000000000000,0.000000000,14.093883,9.341586,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,15,1,0.066666666667,0.043227271179,1.080681779,5.084208038,29.753087,30.417789,0.956772728821,0.043227271179,23.919318221,0.100671140940,1.986666666667,-1.013333333333,0.662222222222,-0.510067114094,-0.034004474273,no,0.000000000000,0.000000000000,0.000000000,12.249829,7.367718,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,15,2,0.133333333333,0.165434696821,4.135867421,9.289310318,40.217227,44.023235,0.834565303179,0.165434696821,20.864132579,0.100671140940,1.986666666667,-1.013333333333,0.662222222222,-0.510067114094,-0.034004474273,no,0.000000000000,0.000000000000,0.000000000,12.249829,7.367718,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,15,4,0.266666666667,0.552264231634,13.806605791,12.431523692,46.524591,69.529910,0.447735768366,0.447735768366,11.193394209,0.100671140940,1.986666666667,-1.013333333333,0.662222222222,-0.510067114094,-0.034004474273,no,0.000000000000,0.000000000000,0.000000000,12.249829,7.367718,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,15,7,0.466666666667,0.989073800367,24.726845009,2.598896135,21.272319,203.507434,0.010926199633,0.010926199633,0.273154991,0.100671140940,1.986666666667,-1.013333333333,0.662222222222,-0.510067114094,-0.034004474273,no,0.000000000000,0.000000000000,0.000000000,12.249829,7.367718,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,30,1,0.033333333333,0.010926199633,0.273154991,2.598896135,21.272319,21.389493,0.989073800367,0.010926199633,24.726845009,0.100671140940,0.993333333333,-2.006666666667,0.331111111111,-2.020134228188,-0.067337807606,no,0.000000000000,0.000000000000,0.000000000,6.943283,1.628684,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,30,7,0.233333333333,0.447735768366,11.193394209,12.431523692,46.524591,62.605012,0.552264231634,0.447735768366,13.806605791,0.100671140940,0.993333333333,-2.006666666667,0.331111111111,-2.020134228188,-0.067337807606,no,0.000000000000,0.000000000000,0.000000000,6.943283,1.628684,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,30,11,0.366666666667,0.834565303179,20.864132579,9.289310318,40.217227,98.877805,0.165434696821,0.165434696821,4.135867421,0.100671140940,0.993333333333,-2.006666666667,0.331111111111,-2.020134228188,-0.067337807606,no,0.000000000000,0.000000000000,0.000000000,6.943283,1.628684,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,30,13,0.433333333333,0.956772728821,23.919318221,5.084208038,29.753087,143.104447,0.043227271179,0.043227271179,1.080681779,0.100671140940,0.993333333333,-2.006666666667,0.331111111111,-2.020134228188,-0.067337807606,no,0.000000000000,0.000000000000,0.000000000,6.943283,1.628684,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,1,0.020000000000,0.003942649343,0.098566234,1.566665420,16.516138,16.548794,0.996057350657,0.003942649343,24.901433766,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,3,0.060000000000,0.035111757056,0.877793926,4.601556909,28.305627,28.816038,0.964888242944,0.035111757056,24.122206074,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,7,0.140000000000,0.181288005126,4.532200128,9.631415535,40.951088,45.258470,0.818711994874,0.181288005126,20.467799872,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,9,0.180000000000,0.287110354217,7.177758855,11.310338156,44.377024,52.558992,0.712889645783,0.287110354217,17.822241145,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,11,0.220000000000,0.406309342707,10.157733568,12.278590634,46.237532,60.008744,0.593690657293,0.406309342707,14.842266432,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,13,0.260000000000,0.531395259765,13.284881494,12.475334105,46.606498,68.083698,0.468604740235,0.468604740235,11.715118506,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,17,0.340000000000,0.767913397489,19.197834937,10.554099069,42.867777,88.982772,0.232086602511,0.232086602511,5.802165063,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,19,0.380000000000,0.864484313711,21.612107843,8.556838824,38.599089,104.853341,0.135515686289,0.135515686289,3.387892157,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,21,0.420000000000,0.938153340022,23.453833501,6.021920926,32.380825,130.205636,0.061846659978,0.061846659978,1.546166499,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
COMPARISON_RELAXED,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,50,23,0.460000000000,0.984291580564,24.607289514,3.108623590,23.265075,185.625744,0.015708419436,0.015708419436,0.392710486,0.100671140940,0.596000000000,-2.404000000000,0.198666666667,-4.033557046980,-0.080671140940,no,0.000000000000,0.000000000000,0.000000000,3.839704,-2.058776,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
