k,L_over_R,s_M4,s_M9,s_M15
0.087100651600,0.073025739088,0.087100651600,0.087100651600,0.041892832400
0.087125651500,0.073066612974,0.087125651500,0.087125651500,0.041617833500
0.087150651400,0.073107497394,0.087150651400,0.087150651400,0.041342834600
0.087175651300,0.073148392347,0.087175651300,0.087175651300,0.041067835700
0.087200651200,0.073189297832,0.087200651200,0.087200651200,0.040792836800
0.087225651100,0.073230213849,0.087225651100,0.087225651100,0.040517837900
0.087250651000,0.073271140395,0.087250651000,0.087250651000,0.040242839000
0.087275650900,0.073312077470,0.087275650900,0.087275650900,0.039967840100
0.087300650800,0.073353025073,0.087300650800,0.087300650800,0.039692841200
0.087325650700,0.073393983204,0.087325650700,0.087325650700,0.039417842300
0.087350650600,0.073434951860,0.087350650600,0.087350650600,0.039142843400
0.087375650500,0.073475931041,0.087375650500,0.087375650500,0.038867844500
0.087400650400,0.073516920746,0.087400650400,0.087400650400,0.038592845600
0.087425650300,0.073557920975,0.087425650300,0.087425650300,0.038317846700
0.087450650200,0.073598931725,0.087450650200,0.087450650200,0.038042847800
0.087475650100,0.073639952996,0.087475650100,0.087475650100,0.037767848900
0.087500650000,0.073680984787,0.087500650000,0.087500650000,0.037492850000
0.087525649900,0.073722027097,0.087525649900,0.087525649900,0.037217851100
0.087550649800,0.073763079925,0.087550649800,0.087550649800,0.036942852200
0.087575649700,0.073804143270,0.087575649700,0.087575649700,0.036667853300
0.087600649600,0.073845217130,0.087600649600,0.087600649600,0.036392854400
0.087625649500,0.073886301506,0.087625649500,0.087625649500,0.036117855500
0.087650649400,0.073927396395,0.087650649400,0.087650649400,0.035842856600
0.087675649300,0.073968501797,0.087675649300,0.087675649300,0.035567857700
0.087700649200,0.074009617711,0.087700649200,0.087700649200,0.035292858800
0.087725649100,0.074050744136,0.087725649100,0.087725649100,0.035017859900
0.087750649000,0.074091881070,0.087750649000,0.087750649000,0.034742861000
0.087775648900,0.074133028514,0.087775648900,0.087775648900,0.034467862100
0.087800648800,0.074174186465,0.087800648800,0.087800648800,0.034192863200
0.087825648700,0.074215354923,0.087825648700,0.087825648700,0.033917864300
0.087850648600,0.074256533886,0.087850648600,0.087850648600,0.033642865400
0.087875648500,0.074297723355,0.087875648500,0.087875648500,0.033367866500
0.087900648400,0.074338923327,0.087900648400,0.087900648400,0.033092867600
0.087925648300,0.074380133801,0.087925648300,0.087925648300,0.032817868700
0.087950648200,0.074421354778,0.087950648200,0.087950648200,0.032542869800
0.087975648100,0.074462586255,0.087975648100,0.087975648100,0.032267870900
0.088000648000,0.074503828232,0.088000648000,0.088000648000,0.031992872000
0.088025647900,0.074545080707,0.088025647900,0.088025647900,0.031717873100
0.088050647800,0.074586343680,0.088050647800,0.088050647800,0.031442874200
0.088075647700,0.074627617149,0.088075647700,0.088075647700,0.031167875300
0.088100647600,0.074668901114,0.088100647600,0.088100647600,0.030892876400
0.088125647500,0.074710195574,0.088125647500,0.088125647500,0.030617877500
0.088150647400,0.074751500527,0.088150647400,0.088150647400,0.030342878600
0.088175647300,0.074792815972,0.088175647300,0.088175647300,0.030067879700
0.088200647200,0.074834141909,0.088200647200,0.088200647200,0.029792880800
0.088225647100,0.074875478337,0.088225647100,0.088225647100,0.029517881900
0.088250647000,0.074916825254,0.088250647000,0.088250647000,0.029242883000
0.088275646900,0.074958182659,0.088275646900,0.088275646900,0.028967884100
0.088300646800,0.074999550552,0.088300646800,0.088300646800,0.028692885200
0.088325646700,0.075040928931,0.088325646700,0.088325646700,0.028417886300
0.088350646600,0.075082317795,0.088350646600,0.088350646600,0.028142887400
0.088375646500,0.075123717144,0.088375646500,0.088375646500,0.027867888500
0.088400646400,0.075165126976,0.088400646400,0.088400646400,0.027592889600
0.088425646300,0.075206547291,0.088425646300,0.088425646300,0.027317890700
0.088450646200,0.075247978087,0.088450646200,0.088450646200,0.027042891800
0.088475646100,0.075289419363,0.088475646100,0.088475646100,0.026767892900
0.088500646000,0.075330871118,0.088500646000,0.088500646000,0.026492894000
0.088525645900,0.075372333351,0.088525645900,0.088525645900,0.026217895100
0.088550645800,0.075413806062,0.088550645800,0.088550645800,0.025942896200
0.088575645700,0.075455289249,0.088575645700,0.088575645700,0.025667897300
0.088600645600,0.075496782911,0.088600645600,0.088600645600,0.025392898400
0.088625645500,0.075538287047,0.088625645500,0.088625645500,0.025117899500
0.088650645400,0.075579801656,0.088650645400,0.088650645400,0.024842900600
0.088675645300,0.075621326737,0.088675645300,0.088675645300,0.024567901700
0.088700645200,0.075662862289,0.088700645200,0.088700645200,0.024292902800
0.088725645100,0.075704408311,0.088725645100,0.088725645100,0.024017903900
0.088750645000,0.075745964803,0.088750645000,0.088750645000,0.023742905000
0.088775644900,0.075787531762,0.088775644900,0.088775644900,0.023467906100
0.088800644800,0.075829109188,0.088800644800,0.088800644800,0.023192907200
0.088825644700,0.075870697080,0.088825644700,0.088825644700,0.022917908300
0.088850644600,0.075912295437,0.088850644600,0.088850644600,0.022642909400
0.088875644500,0.075953904258,0.088875644500,0.088875644500,0.022367910500
0.088900644400,0.075995523541,0.088900644400,0.088900644400,0.022092911600
0.088925644300,0.076037153287,0.088925644300,0.088925644300,0.021817912700
0.088950644200,0.076078793493,0.088950644200,0.088950644200,0.021542913800
0.088975644100,0.076120444159,0.088975644100,0.088975644100,0.021267914900
0.089000644000,0.076162105284,0.089000644000,0.089000644000,0.020992916000
0.089025643900,0.076203776866,0.089025643900,0.089025643900,0.020717917100
0.089050643800,0.076245458905,0.089050643800,0.089050643800,0.020442918200
0.089075643700,0.076287151400,0.089075643700,0.089075643700,0.020167919300
0.089100643600,0.076328854349,0.089100643600,0.089100643600,0.019892920400
0.089125643500,0.076370567752,0.089125643500,0.089125643500,0.019617921500
0.089150643400,0.076412291607,0.089150643400,0.089150643400,0.019342922600
0.089175643300,0.076454025914,0.089175643300,0.089175643300,0.019067923700
0.089200643200,0.076495770672,0.089200643200,0.089200643200,0.018792924800
0.089225643100,0.076537525879,0.089225643100,0.089225643100,0.018517925900
0.089250643000,0.076579291534,0.089250643000,0.089250643000,0.018242927000
0.089275642900,0.076621067637,0.089275642900,0.089275642900,0.017967928100
0.089300642800,0.076662854186,0.089300642800,0.089300642800,0.017692929200
0.089325642700,0.076704651180,0.089325642700,0.089325642700,0.017417930300
0.089350642600,0.076746458619,0.089350642600,0.089350642600,0.017142931400
0.089375642500,0.076788276501,0.089375642500,0.089375642500,0.016867932500
0.089400642400,0.076830104826,0.089400642400,0.089400642400,0.016592933600
0.089425642300,0.076871943591,0.089425642300,0.089425642300,0.016317934700
0.089450642200,0.076913792797,0.089450642200,0.089450642200,0.016042935800
0.089475642100,0.076955652442,0.089475642100,0.089475642100,0.015767936900
0.089500642000,0.076997522525,0.089500642000,0.089500642000,0.015492938000
0.089525641900,0.077039403045,0.089525641900,0.089525641900,0.015217939100
0.089550641800,0.077081294001,0.089550641800,0.089550641800,0.014942940200
0.089575641700,0.077123195392,0.089575641700,0.089575641700,0.014667941300
0.089600641600,0.077165107217,0.089600641600,0.089600641600,0.014392942400
0.089625641500,0.077207029475,0.089625641500,0.089625641500,0.014117943500
0.089650641400,0.077248962165,0.089650641400,0.089650641400,0.013842944600
0.089675641300,0.077290905286,0.089675641300,0.089675641300,0.013567945700
0.089700641200,0.077332858837,0.089700641200,0.089700641200,0.013292946800
0.089725641100,0.077374822816,0.089725641100,0.089725641100,0.013017947900
0.089750641000,0.077416797224,0.089750641000,0.089750641000,0.012742949000
0.089775640900,0.077458782058,0.089775640900,0.089775640900,0.012467950100
0.089800640800,0.077500777317,0.089800640800,0.089800640800,0.012192951200
0.089825640700,0.077542783002,0.089825640700,0.089825640700,0.011917952300
0.089850640600,0.077584799110,0.089850640600,0.089850640600,0.011642953400
0.089875640500,0.077626825640,0.089875640500,0.089875640500,0.011367954500
0.089900640400,0.077668862593,0.089900640400,0.089900640400,0.011092955600
0.089925640300,0.077710909965,0.089925640300,0.089925640300,0.010817956700
0.089950640200,0.077752967757,0.089950640200,0.089950640200,0.010542957800
0.089975640100,0.077795035968,0.089975640100,0.089975640100,0.010267958900
0.090000640000,0.077837114596,0.090000640000,0.090000640000,0.009992960000
0.090025639900,0.077879203641,0.090025639900,0.090025639900,0.009717961100
0.090050639800,0.077921303100,0.090050639800,0.090050639800,0.009442962200
0.090075639700,0.077963412974,0.090075639700,0.090075639700,0.009167963300
0.090100639600,0.078005533262,0.090100639600,0.090100639600,0.008892964400
0.090125639500,0.078047663961,0.090125639500,0.090125639500,0.008617965500
0.090150639400,0.078089805072,0.090150639400,0.090150639400,0.008342966600
0.090175639300,0.078131956592,0.090175639300,0.090175639300,0.008067967700
0.090200639200,0.078174118522,0.090200639200,0.090200639200,0.007792968800
0.090225639100,0.078216290860,0.090225639100,0.090225639100,0.007517969900
0.090250639000,0.078258473605,0.090250639000,0.090250639000,0.007242971000
0.090275638900,0.078300666756,0.090275638900,0.090275638900,0.006967972100
0.090300638800,0.078342870312,0.090300638800,0.090300638800,0.006692973200
0.090325638700,0.078385084272,0.090325638700,0.090325638700,0.006417974300
0.090350638600,0.078427308634,0.090350638600,0.090350638600,0.006142975400
0.090375638500,0.078469543399,0.090375638500,0.090375638500,0.005867976500
0.090400638400,0.078511788564,0.090400638400,0.090400638400,0.005592977600
0.090425638300,0.078554044129,0.090425638300,0.090425638300,0.005317978700
0.090450638200,0.078596310092,0.090450638200,0.090450638200,0.005042979800
0.090475638100,0.078638586454,0.090475638100,0.090475638100,0.004767980900
0.090500638000,0.078680873211,0.090500638000,0.090500638000,0.004492982000
0.090525637900,0.078723170365,0.090525637900,0.090525637900,0.004217983100
0.090550637800,0.078765477913,0.090550637800,0.090550637800,0.003942984200
0.090575637700,0.078807795854,0.090575637700,0.090575637700,0.003667985300
0.090600637600,0.078850124188,0.090600637600,0.090600637600,0.003392986400
0.090625637500,0.078892462913,0.090625637500,0.090625637500,0.003117987500
0.090650637400,0.078934812028,0.090650637400,0.090650637400,0.002842988600
0.090675637300,0.078977171533,0.090675637300,0.090675637300,0.002567989700
0.090700637200,0.079019541426,0.090700637200,0.090700637200,0.002292990800
0.090725637100,0.079061921706,0.090725637100,0.090725637100,0.002017991900
0.090750637000,0.079104312372,0.090750637000,0.090750637000,0.001742993000
0.090775636900,0.079146713424,0.090775636900,0.090775636900,0.001467994100
0.090800636800,0.079189124859,0.090800636800,0.090800636800,0.001192995200
0.090825636700,0.079231546678,0.090825636700,0.090825636700,0.000917996300
0.090850636600,0.079273978878,0.090850636600,0.090850636600,0.000642997400
0.090875636500,0.079316421459,0.090875636500,0.090875636500,0.000367998500
0.090900636400,0.079358874421,0.090900636400,0.090900636400,0.000092999600
0.090925636300,0.079401337761,0.090925636300,0.090925636300,0.000181999300
0.090950636200,0.079443811478,0.090950636200,0.090950636200,0.000456998200
0.090975636100,0.079486295573,0.090975636100,0.090975636100,0.000731997100
0.091000636000,0.079528790043,0.091000636000,0.091000636000,0.001006996000
0.091025635900,0.079571294888,0.091025635900,0.091025635900,0.001281994900
0.091050635800,0.079613810106,0.091050635800,0.091050635800,0.001556993800
0.091075635700,0.079656335697,0.091075635700,0.091075635700,0.001831992700
0.091100635600,0.079698871660,0.091100635600,0.091100635600,0.002106991600
0.091125635500,0.079741417993,0.091125635500,0.091125635500,0.002381990500
0.091150635400,0.079783974695,0.091150635400,0.091150635400,0.002656989400
0.091175635300,0.079826541765,0.091175635300,0.091175635300,0.002931988300
0.091200635200,0.079869119203,0.091200635200,0.091200635200,0.003206987200
0.091225635100,0.079911707007,0.091225635100,0.091225635100,0.003481986100
0.091250635000,0.079954305177,0.091250635000,0.091250635000,0.003756985000
0.091275634900,0.079996913710,0.091275634900,0.091275634900,0.004031983900
0.091300634800,0.080039532607,0.091300634800,0.091300634800,0.004306982800
0.091325634700,0.080082161865,0.091325634700,0.091325634700,0.004581981700
0.091350634600,0.080124801484,0.091350634600,0.091350634600,0.004856980600
0.091375634500,0.080167451464,0.091375634500,0.091375634500,0.005131979500
0.091400634400,0.080210111802,0.091400634400,0.091400634400,0.005406978400
0.091425634300,0.080252782498,0.091425634300,0.091425634300,0.005681977300
0.091450634200,0.080295463551,0.091450634200,0.091450634200,0.005956976200
0.091475634100,0.080338154960,0.091475634100,0.091475634100,0.006231975100
0.091500634000,0.080380856723,0.091500634000,0.091500634000,0.006506974000
0.091525633900,0.080423568840,0.091525633900,0.091525633900,0.006781972900
0.091550633800,0.080466291309,0.091550633800,0.091550633800,0.007056971800
0.091575633700,0.080509024130,0.091575633700,0.091575633700,0.007331970700
0.091600633600,0.080551767301,0.091600633600,0.091600633600,0.007606969600
0.091625633500,0.080594520822,0.091625633500,0.091625633500,0.007881968500
0.091650633400,0.080637284691,0.091650633400,0.091650633400,0.008156967400
0.091675633300,0.080680058907,0.091675633300,0.091675633300,0.008431966300
0.091700633200,0.080722843470,0.091700633200,0.091700633200,0.008706965200
0.091725633100,0.080765638377,0.091725633100,0.091725633100,0.008981964100
0.091750633000,0.080808443629,0.091750633000,0.091750633000,0.009256963000
0.091775632900,0.080851259224,0.091775632900,0.091775632900,0.009531961900
0.091800632800,0.080894085161,0.091800632800,0.091800632800,0.009806960800
0.091825632700,0.080936921439,0.091825632700,0.091825632700,0.010081959700
0.091850632600,0.080979768056,0.091850632600,0.091850632600,0.010356958600
0.091875632500,0.081022625013,0.091875632500,0.091875632500,0.010631957500
0.091900632400,0.081065492307,0.091900632400,0.091900632400,0.010906956400
0.091925632300,0.081108369938,0.091925632300,0.091925632300,0.011181955300
0.091950632200,0.081151257905,0.091950632200,0.091950632200,0.011456954200
0.091975632100,0.081194156206,0.091975632100,0.091975632100,0.011731953100
0.092000632000,0.081237064841,0.092000632000,0.092000632000,0.012006952000
0.092025631900,0.081279983808,0.092025631900,0.092025631900,0.012281950900
0.092050631800,0.081322913107,0.092050631800,0.092050631800,0.012556949800
0.092075631700,0.081365852736,0.092075631700,0.092075631700,0.012831948700
0.092100631600,0.081408802694,0.092100631600,0.092100631600,0.013106947600
0.092125631500,0.081451762981,0.092125631500,0.092125631500,0.013381946500
0.092150631400,0.081494733595,0.092150631400,0.092150631400,0.013656945400
0.092175631300,0.081537714534,0.092175631300,0.092175631300,0.013931944300
0.092200631200,0.081580705799,0.092200631200,0.092200631200,0.014206943200
0.092225631100,0.081623707388,0.092225631100,0.092225631100,0.014481942100
0.092250631000,0.081666719300,0.092250631000,0.092250631000,0.014756941000
0.092275630900,0.081709741534,0.092275630900,0.092275630900,0.015031939900
0.092300630800,0.081752774088,0.092300630800,0.092300630800,0.015306938800
0.092325630700,0.081795816963,0.092325630700,0.092325630700,0.015581937700
0.092350630600,0.081838870156,0.092350630600,0.092350630600,0.015856936600
0.092375630500,0.081881933666,0.092375630500,0.092375630500,0.016131935500
0.092400630400,0.081925007494,0.092400630400,0.092400630400,0.016406934400
0.092425630300,0.081968091636,0.092425630300,0.092425630300,0.016681933300
0.092450630200,0.082011186094,0.092450630200,0.092450630200,0.016956932200
0.092475630100,0.082054290864,0.092475630100,0.092475630100,0.017231931100
0.092500630000,0.082097405947,0.092500630000,0.092500630000,0.017506930000
0.092525629900,0.082140531341,0.092525629900,0.092525629900,0.017781928900
0.092550629800,0.082183667045,0.092550629800,0.092550629800,0.018056927800
0.092575629700,0.082226813059,0.092575629700,0.092575629700,0.018331926700
0.092600629600,0.082269969380,0.092600629600,0.092600629600,0.018606925600
0.092625629500,0.082313136009,0.092625629500,0.092625629500,0.018881924500
0.092650629400,0.082356312943,0.092650629400,0.092650629400,0.019156923400
0.092675629300,0.082399500182,0.092675629300,0.092675629300,0.019431922300
0.092700629200,0.082442697725,0.092700629200,0.092700629200,0.019706921200
0.092725629100,0.082485905571,0.092725629100,0.092725629100,0.019981920100
0.092750629000,0.082529123719,0.092750629000,0.092750629000,0.020256919000
0.092775628900,0.082572352167,0.092775628900,0.092775628900,0.020531917900
0.092800628800,0.082615590914,0.092800628800,0.092800628800,0.020806916800
0.092825628700,0.082658839960,0.092825628700,0.092825628700,0.021081915700
0.092850628600,0.082702099304,0.092850628600,0.092850628600,0.021356914600
0.092875628500,0.082745368943,0.092875628500,0.092875628500,0.021631913500
0.092900628400,0.082788648879,0.092900628400,0.092900628400,0.021906912400
0.092925628300,0.082831939108,0.092925628300,0.092925628300,0.022181911300
0.092950628200,0.082875239630,0.092950628200,0.092950628200,0.022456910200
0.092975628100,0.082918550445,0.092975628100,0.092975628100,0.022731909100
0.093000628000,0.082961871550,0.093000628000,0.093000628000,0.023006908000
0.093025627900,0.083005202945,0.093025627900,0.093025627900,0.023281906900
0.093050627800,0.083048544629,0.093050627800,0.093050627800,0.023556905800
0.093075627700,0.083091896601,0.093075627700,0.093075627700,0.023831904700
0.093100627600,0.083135258860,0.093100627600,0.093100627600,0.024106903600
0.093125627500,0.083178631404,0.093125627500,0.093125627500,0.024381902500
0.093150627400,0.083222014233,0.093150627400,0.093150627400,0.024656901400
0.093175627300,0.083265407346,0.093175627300,0.093175627300,0.024931900300
0.093200627200,0.083308810740,0.093200627200,0.093200627200,0.025206899200
0.093225627100,0.083352224417,0.093225627100,0.093225627100,0.025481898100
0.093250627000,0.083395648373,0.093250627000,0.093250627000,0.025756897000
0.093275626900,0.083439082609,0.093275626900,0.093275626900,0.026031895900
0.093300626800,0.083482527123,0.093300626800,0.093300626800,0.026306894800
0.093325626700,0.083525981914,0.093325626700,0.093325626700,0.026581893700
0.093350626600,0.083569446980,0.093350626600,0.093350626600,0.026856892600
0.093375626500,0.083612922322,0.093375626500,0.093375626500,0.027131891500
0.093400626400,0.083656407938,0.093400626400,0.093400626400,0.027406890400
0.093425626300,0.083699903827,0.093425626300,0.093425626300,0.027681889300
0.093450626200,0.083743409987,0.093450626200,0.093450626200,0.027956888200
0.093475626100,0.083786926418,0.093475626100,0.093475626100,0.028231887100
0.093500626000,0.083830453118,0.093500626000,0.093500626000,0.028506886000
0.093525625900,0.083873990087,0.093525625900,0.093525625900,0.028781884900
0.093550625800,0.083917537323,0.093550625800,0.093550625800,0.029056883800
0.093575625700,0.083961094826,0.093575625700,0.093575625700,0.029331882700
0.093600625600,0.084004662594,0.093600625600,0.093600625600,0.029606881600
0.093625625500,0.084048240626,0.093625625500,0.093625625500,0.029881880500
0.093650625400,0.084091828921,0.093650625400,0.093650625400,0.030156879400
0.093675625300,0.084135427478,0.093675625300,0.093675625300,0.030431878300
0.093700625200,0.084179036296,0.093700625200,0.093700625200,0.030706877200
0.093725625100,0.084222655375,0.093725625100,0.093725625100,0.030981876100
0.093750625000,0.084266284712,0.093750625000,0.093750625000,0.031256875000
0.093775624900,0.084309924306,0.093775624900,0.093775624900,0.031531873900
0.093800624800,0.084353574158,0.093800624800,0.093800624800,0.031806872800
0.093825624700,0.084397234264,0.093825624700,0.093825624700,0.032081871700
0.093850624600,0.084440904626,0.093850624600,0.093850624600,0.032356870600
0.093875624500,0.084484585241,0.093875624500,0.093875624500,0.032631869500
0.093900624400,0.084528276108,0.093900624400,0.093900624400,0.032906868400
0.093925624300,0.084571977226,0.093925624300,0.093925624300,0.033181867300
0.093950624200,0.084615688595,0.093950624200,0.093950624200,0.033456866200
0.093975624100,0.084659410213,0.093975624100,0.093975624100,0.033731865100
0.094000624000,0.084703142079,0.094000624000,0.094000624000,0.034006864000
0.094025623900,0.084746884191,0.094025623900,0.094025623900,0.034281862900
0.094050623800,0.084790636550,0.094050623800,0.094050623800,0.034556861800
0.094075623700,0.084834399153,0.094075623700,0.094075623700,0.034831860700
0.094100623600,0.084878172001,0.094100623600,0.094100623600,0.035106859600
0.094125623500,0.084921955090,0.094125623500,0.094125623500,0.035381858500
0.094150623400,0.084965748422,0.094150623400,0.094150623400,0.035656857400
0.094175623300,0.085009551993,0.094175623300,0.094175623300,0.035931856300
0.094200623200,0.085053365805,0.094200623200,0.094200623200,0.036206855200
0.094225623100,0.085097189854,0.094225623100,0.094225623100,0.036481854100
0.094250623000,0.085141024141,0.094250623000,0.094250623000,0.036756853000
0.094275622900,0.085184868664,0.094275622900,0.094275622900,0.037031851900
0.094300622800,0.085228723422,0.094300622800,0.094300622800,0.037306850800
0.094325622700,0.085272588414,0.094325622700,0.094325622700,0.037581849700
0.094350622600,0.085316463639,0.094350622600,0.094350622600,0.037856848600
0.094375622500,0.085360349096,0.094375622500,0.094375622500,0.038131847500
0.094400622400,0.085404244783,0.094400622400,0.094400622400,0.038406846400
0.094425622300,0.085448150700,0.094425622300,0.094425622300,0.038681845300
0.094450622200,0.085492066846,0.094450622200,0.094450622200,0.038956844200
0.094475622100,0.085535993219,0.094475622100,0.094475622100,0.039231843100
0.094500622000,0.085579929819,0.094500622000,0.094500622000,0.039506842000
0.094525621900,0.085623876644,0.094525621900,0.094525621900,0.039781840900
0.094550621800,0.085667833693,0.094550621800,0.094550621800,0.040056839800
0.094575621700,0.085711800965,0.094575621700,0.094575621700,0.040331838700
0.094600621600,0.085755778459,0.094600621600,0.094600621600,0.040606837600
0.094625621500,0.085799766175,0.094625621500,0.094625621500,0.040881836500
0.094650621400,0.085843764110,0.094650621400,0.094650621400,0.041156835400
0.094675621300,0.085887772264,0.094675621300,0.094675621300,0.041431834300
0.094700621200,0.085931790636,0.094700621200,0.094700621200,0.041706833200
0.094725621100,0.085975819224,0.094725621100,0.094725621100,0.041981832100
0.094750621000,0.086019858028,0.094750621000,0.094750621000,0.042256831000
0.094775620900,0.086063907047,0.094775620900,0.094775620900,0.042531829900
0.094800620800,0.086107966279,0.094800620800,0.094800620800,0.042806828800
0.094825620700,0.086152035723,0.094825620700,0.094825620700,0.043081827700
0.094850620600,0.086196115378,0.094850620600,0.094850620600,0.043356826600
0.094875620500,0.086240205244,0.094875620500,0.094875620500,0.043631825500
0.094900620400,0.086284305318,0.094900620400,0.094900620400,0.043906824400
0.094925620300,0.086328415601,0.094925620300,0.094925620300,0.044181823300
0.094950620200,0.086372536090,0.094950620200,0.094950620200,0.044456822200
0.094975620100,0.086416666785,0.094975620100,0.094975620100,0.044731821100
0.095000620000,0.086460807685,0.095000620000,0.095000620000,0.045006820000
0.095025619900,0.086504958788,0.095025619900,0.095025619900,0.045281818900
0.095050619800,0.086549120094,0.095050619800,0.095050619800,0.045556817800
0.095075619700,0.086593291601,0.095075619700,0.095075619700,0.045831816700
0.095100619600,0.086637473309,0.095100619600,0.095100619600,0.046106815600
0.095125619500,0.086681665216,0.095125619500,0.095125619500,0.046381814500
0.095150619400,0.086725867321,0.095150619400,0.095150619400,0.046656813400
0.095175619300,0.086770079623,0.095175619300,0.095175619300,0.046931812300
0.095200619200,0.086814302121,0.095200619200,0.095200619200,0.047206811200
0.095225619100,0.086858534813,0.095225619100,0.095225619100,0.047481810100
0.095250619000,0.086902777700,0.095250619000,0.095250619000,0.047493810000
0.095275618900,0.086947030779,0.095275618900,0.095275618900,0.047243811000
0.095300618800,0.086991294050,0.095300618800,0.095300618800,0.046993812000
0.095325618700,0.087035567511,0.095325618700,0.095325618700,0.046743813000
0.095350618600,0.087079851162,0.095350618600,0.095350618600,0.046493814000
0.095375618500,0.087124145001,0.095375618500,0.095375618500,0.046243815000
0.095400618400,0.087168449028,0.095400618400,0.095400618400,0.045993816000
0.095425618300,0.087212763240,0.095425618300,0.095425618300,0.045743817000
0.095450618200,0.087257087638,0.095450618200,0.095450618200,0.045493818000
0.095475618100,0.087301422219,0.095475618100,0.095475618100,0.045243819000
0.095500618000,0.087345766983,0.095500618000,0.095500618000,0.044993820000
0.095525617900,0.087390121929,0.095525617900,0.095525617900,0.044743821000
0.095550617800,0.087434487056,0.095550617800,0.095550617800,0.044493822000
0.095575617700,0.087478862362,0.095575617700,0.095575617700,0.044243823000
0.095600617600,0.087523247847,0.095600617600,0.095600617600,0.043993824000
0.095625617500,0.087567643509,0.095625617500,0.095625617500,0.043743825000
0.095650617400,0.087612049347,0.095650617400,0.095650617400,0.043493826000
0.095675617300,0.087656465361,0.095675617300,0.095675617300,0.043243827000
0.095700617200,0.087700891548,0.095700617200,0.095700617200,0.042993828000
0.095725617100,0.087745327909,0.095725617100,0.095725617100,0.042743829000
0.095750617000,0.087789774442,0.095750617000,0.095750617000,0.042493830000
0.095775616900,0.087834231145,0.095775616900,0.095775616900,0.042243831000
0.095800616800,0.087878698018,0.095800616800,0.095800616800,0.041993832000
0.095825616700,0.087923175060,0.095825616700,0.095825616700,0.041743833000
0.095850616600,0.087967662269,0.095850616600,0.095850616600,0.041493834000
0.095875616500,0.088012159644,0.095875616500,0.095875616500,0.041243835000
0.095900616400,0.088056667185,0.095900616400,0.095900616400,0.040993836000
0.095925616300,0.088101184890,0.095925616300,0.095925616300,0.040743837000
0.095950616200,0.088145712758,0.095950616200,0.095950616200,0.040493838000
0.095975616100,0.088190250789,0.095975616100,0.095975616100,0.040243839000
0.096000616000,0.088234798980,0.096000616000,0.096000616000,0.039993840000
0.096025615900,0.088279357331,0.096025615900,0.096025615900,0.039743841000
0.096050615800,0.088323925840,0.096050615800,0.096050615800,0.039493842000
0.096075615700,0.088368504508,0.096075615700,0.096075615700,0.039243843000
0.096100615600,0.088413093331,0.096100615600,0.096100615600,0.038993844000
0.096125615500,0.088457692311,0.096125615500,0.096125615500,0.038743845000
0.096150615400,0.088502301444,0.096150615400,0.096150615400,0.038493846000
0.096175615300,0.088546920731,0.096175615300,0.096175615300,0.038243847000
0.096200615200,0.088591550170,0.096200615200,0.096200615200,0.037993848000
0.096225615100,0.088636189760,0.096225615100,0.096225615100,0.037743849000
0.096250615000,0.088680839499,0.096250615000,0.096250615000,0.037493850000
0.096275614900,0.088725499388,0.096275614900,0.096275614900,0.037243851000
0.096300614800,0.088770169424,0.096300614800,0.096300614800,0.036993852000
0.096325614700,0.088814849607,0.096325614700,0.096325614700,0.036743853000
0.096350614600,0.088859539936,0.096350614600,0.096350614600,0.036493854000
0.096375614500,0.088904240408,0.096375614500,0.096375614500,0.036243855000
0.096400614400,0.088948951025,0.096400614400,0.096400614400,0.035993856000
0.096425614300,0.088993671783,0.096425614300,0.096425614300,0.035743857000
0.096450614200,0.089038402682,0.096450614200,0.096450614200,0.035493858000
0.096475614100,0.089083143722,0.096475614100,0.096475614100,0.035243859000
0.096500614000,0.089127894900,0.096500614000,0.096500614000,0.034993860000
0.096525613900,0.089172656216,0.096525613900,0.096525613900,0.034743861000
0.096550613800,0.089217427669,0.096550613800,0.096550613800,0.034493862000
0.096575613700,0.089262209257,0.096575613700,0.096575613700,0.034243863000
0.096600613600,0.089307000980,0.096600613600,0.096600613600,0.033993864000
0.096625613500,0.089351802836,0.096625613500,0.096625613500,0.033743865000
0.096650613400,0.089396614824,0.096650613400,0.096650613400,0.033493866000
0.096675613300,0.089441436944,0.096675613300,0.096675613300,0.033243867000
0.096700613200,0.089486269194,0.096700613200,0.096700613200,0.032993868000
0.096725613100,0.089531111572,0.096725613100,0.096725613100,0.032743869000
0.096750613000,0.089575964079,0.096750613000,0.096750613000,0.032493870000
0.096775612900,0.089620826712,0.096775612900,0.096775612900,0.032243871000
0.096800612800,0.089665699470,0.096800612800,0.096800612800,0.031993872000
0.096825612700,0.089710582354,0.096825612700,0.096825612700,0.031743873000
0.096850612600,0.089755475360,0.096850612600,0.096850612600,0.031493874000
0.096875612500,0.089800378489,0.096875612500,0.096875612500,0.031243875000
0.096900612400,0.089845291739,0.096900612400,0.096900612400,0.030993876000
0.096925612300,0.089890215110,0.096925612300,0.096925612300,0.030743877000
0.096950612200,0.089935148599,0.096950612200,0.096950612200,0.030493878000
0.096975612100,0.089980092206,0.096975612100,0.096975612100,0.030243879000
0.097000612000,0.090025045930,0.097000612000,0.097000612000,0.029993880000
0.097025611900,0.090070009769,0.097025611900,0.097025611900,0.029743881000
0.097050611800,0.090114983723,0.097050611800,0.097050611800,0.029493882000
